Name / Description,Src / Author
"[tut_desc name=""Fix Hats and Make Them Paintable - Pt2 - Fixing Robo Archimedes"" desc=""Demonstrates fixing the material layers of the Robo Medic's Archimedes Using GIMP and the VTF Plugin."" link=""https://www.youtube.com/watch?v=GX1HIfLRDxI"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial: Basics"" desc=""Covers the basics of SFM"" link=""https://www.youtube.com/watch?v=tNnm6-tdPls"" /]","[author name=""HyperNinjaPenguin"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How To Create a Simple Idle Animation"" desc=""Covers the basics of creating a simple idle animation in SFM"" link=""https://www.youtube.com/watch?v=ZDxqo1gXsIk"" /]","[author name=""GamingPrower"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Rule of Thirds"" desc=""Covers the basics of the Rule of Thirds"" link=""https://www.youtube.com/watch?v=CDZpZTzn-VY"" /]","[author name=""Zachariah Scott"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Live Source Film Maker Animating!"" desc=""Covers the basics of animation in SFM"" link=""https://www.youtube.com/watch?v=I1g4GTSXICc"" /]","[author name=""Will Hurrell"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to animate physics with sfmphys in Source Filmmaker"" desc=""Just a basic tutorial on installing and using sfmphys"" link=""https://www.youtube.com/watch?v=tHfEP0UVkzQ"" download_link=""https://mega.nz/#F!0RxDgSDA!g7S2zXm-FLMQ3x8qRfqu_Q"" /]","[author name=""RaptorNX01"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to get TF2 Zombies into SFM"" desc=""Add TF2 zombies to SFM"" link=""https://www.youtube.com/watch?v=64lKrw7hRgw"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Get Rid of Those Purple and Black Objects in MvM Maps"" desc=""Get Rid of Those Purple and Black Objects in MvM Maps + the New TF2 GCF Format"" link=""https://www.youtube.com/watch?v=__e0hZV0dp4"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Handheld Camerawork through Pupeteering"" desc=""Just a quick demonstration of how you can quickly produce good looking handheld camera shots through pupeteering and time control. "" link=""https://www.youtube.com/watch?v=tgRIO6D8qJM"" /]","[author name=""Zachariah Scott"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""iPisoft Mocap Tutorial - 1 Kinect"" desc=""Use ipisoft to capture your motion and import to SFM"" link=""https://www.youtube.com/watch?v=CV-_89sTrYc"" /]","[author name=""krailyx"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Setting up your Kinects and Calibrating - Part 1"" desc=""I show you how to record motion and import it as an animation into Source Filmmaker."" link=""https://www.youtube.com/watch?v=VfBQNCqiM2M"" /]","[author name=""Jimer Lins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Removing Grainy Shadows (Tut 4)"" desc=""how to fix a common issue of grainy shadow"" link=""https://www.youtube.com/watch?v=EYqmEEjGZjU"" /]","[author name=""The4thaggie"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Taper Rotation Mode"" desc=""how to activate the taper rotation mode"" link=""https://www.youtube.com/watch?v=xd_G5zUvPR4"" /]","[author name=""smellyfeetyouhave2"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Graph Editor (Pose to Pose Animation)"" desc=""Create pose to pose animation from the graph editor"" link=""https://www.youtube.com/watch?v=uPvRWlxxvj4"" /]","[author name=""waqlerg"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Basic Scenebuild"" desc=""Create a basic scene in SFM"" link=""https://www.youtube.com/watch?v=PE-GmgR8qHY"" /]","[author name=""Zachariah Scott"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Using the Scale Controls When The Model Has A Rig"" desc=""here`s a work-around to allow you to scale body parts while the Model retains it`s Rig"" link=""https://www.youtube.com/watch?v=QGAIk6T5Hm0"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Custom animation in Source Film Maker with SMDs"" desc=""Updated tutorial on how to get your own custom animation into SFM without having to use Maya"" link=""https://www.youtube.com/watch?v=TKS_-5ZTCwI"" /]","[author name=""xcloudx02"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Ultimate Guide - Getting Started"" desc=""A basic overview of how to get the SFM and how to do some basic stuff with it"" link=""https://www.youtube.com/watch?v=uH_zKbF7rrA"" /]","[author name=""MrLogic"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Ultimate Guide - How to use cameras"" desc=""A basic overview of how to use cameras"" link=""https://www.youtube.com/watch?v=MlaCkqHiTus"" /]","[author name=""MrLogic"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Ultimate Guide - How to use lights"" desc=""A basic overview of how to use lights"" link=""https://www.youtube.com/watch?v=6S9xk8-y6ug"" /]","[author name=""MrLogic"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Ultimate Guide - The Clip Editor"" desc=""A basic overview of how to use the clip editor"" link=""https://www.youtube.com/watch?v=i0Mmutxt0QA"" /]","[author name=""MrLogic"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Ultimate Guide - The Graph Editor"" desc=""A basic overview of how to use the graph editor"" link=""https://www.youtube.com/watch?v=BXdTD8nKFMg"" /]","[author name=""MrLogic"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Ultimate Guide - Physics!"" desc=""A basic overview of how to use Physics in SFM"" link=""https://www.youtube.com/watch?v=uN4MW2zS1yk"" /]","[author name=""MrLogic"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Ultimate Guide - Basic Particles"" desc=""A basic overview of how to use Particles in SFM"" link=""https://www.youtube.com/watch?v=mS98fT9SWQI"" /]","[author name=""MrLogic"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Rendering Tutorial"" desc=""How to render with SFM"" link=""https://www.youtube.com/watch?v=BPLtkCfigFs"" /]","[author name=""YES"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Posing picture"" desc=""Just video of posing picture in SFM."" link=""https://www.youtube.com/watch?v=N6TRPVCLlVE"" /]","[author name=""TF2Shroomking"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Moving Cameras (The VERY Basics - Part1)"" desc=""In this video we quick look at an unanimated camera and learn the basic keys used to manouever the camera around the map."" link=""https://www.youtube.com/watch?v=zgpRnBs0lCQ"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How I make pictures"" desc=""Posing speed walkthrough"" link=""https://www.youtube.com/watch?v=wfubLBOBlWQ"" /]","[author name=""Pugas"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Natural eye movement : Blink on Glance"" desc=""A super simple trick for more realistic eye movements in characters"" link=""https://www.youtube.com/watch?v=LnwE--Mu0m8"" /]","[author name=""Zachariah Scott"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Different Camera Angles"" desc=""How to make different camera angles in the same sequence/render"" link=""https://www.youtube.com/watch?v=z0HD5ZBINQg"" /]","[author name=""Space Pope III"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Unusual Hat Effects"" desc=""How to add effects to hats"" link=""https://www.youtube.com/watch?v=o2GzMySLDAM"" /]","[author name=""reznoire"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Realistic Eye Movement"" desc=""I teach you a trick with the eyes. Its like locking a hat to a model, except with eyes!"" link=""https://www.youtube.com/watch?v=PB2xg4s9TKA"" /]","[author name=""MrUgleh"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Movement Tutorial"" desc=""German tutorial on movement in SFM"" link=""https://www.youtube.com/watch?v=M-0mrJzLmzI"" /]","[author name=""GTAGAME"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Rocket camera"" desc=""A tutorial on how to make a rocket fly around the map, and have a camera follow it."" link=""https://www.youtube.com/watch?v=eJse8c01_JA"" /]","[author name=""MulleDK19"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Smoothly Looping Particles in a GIF"" desc=""A tutorial on how to smoothly Looping Particles in a GIF"" link=""https://www.youtube.com/watch?v=s11i7BqoxtM"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Make a Forest with Particles"" desc=""A tutorial on how to make a Forest with Particles"" link=""https://www.youtube.com/watch?v=ShpZT8mZ1VU"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial Week #1: Loading Animation Cycles"" desc=""A tutorial on how to load animation cycles"" link=""https://www.youtube.com/watch?v=c-wNFQQLPBw"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial Week #2: Using the Motion Editor"" desc=""A tutorial on how to use the motion editor"" link=""https://www.youtube.com/watch?v=OfBfsqwylo0"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial Week #3: Depth of Field"" desc=""A tutorial on how to use depth of field"" link=""https://www.youtube.com/watch?v=y-6IGEDVYZ0"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial Week #4: Creating a Sun"" desc=""A tutorial on how to create a sun"" link=""https://www.youtube.com/watch?v=VY8Bkn8Zng4"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial Week #5: Camera Enhancement"" desc=""A tutorial on how to get the most out of your camera"" link=""https://www.youtube.com/watch?v=1PLZjp4iZT4"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial Week #6: Lipsyncing"" desc=""A tutorial on how to lipsync with audio"" link=""https://www.youtube.com/watch?v=QO8R2vuRiI0"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial Week #7: Lighting"" desc=""A tutorial on how to get lighting right in sfm"" link=""https://www.youtube.com/watch?v=kR1ANe9t5EI"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial: Tip Collection 1"" desc=""To cover some of the little tips and tricks I have learned over time, I thought making collection videos occasionally would work best."" link=""https://www.youtube.com/watch?v=GYsbKEnB3U8"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Wind Effects"" desc=""add wind effects to your model"" link=""https://www.youtube.com/watch?v=GYsbKEnB3U8"" download_link=""https://mega.nz/#F!hRZ3FTYS!7d_8wtk_j6NkFBHHzv_22g"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to Replace Phonemes and Stuff on HWM Models"" desc=""In this tutorial I discuss how to replace the phoneme, viseme, and emotion tabs that like to go missing into some blackened abyss in SFM"" link=""https://www.youtube.com/watch?v=aPcgJWt8zAk"" /]","[author name=""GamerChick5567"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Ten Source Filmmaker Tips &amp; Tricks"" desc=""I've learned a few things here and there while using SFM. I thought I'd share some. "" link=""https://www.youtube.com/watch?v=rdN30BPtSvw"" /]","[author name=""Pacific Penguin"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial: Weaponized Negativity"" desc=""how I did the Error Texture spreading in my latest video, Weaponized Negativity"" link=""https://www.youtube.com/watch?v=mvz6cwS09vk"" /]","[author name=""HyperNinjaPenguin"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Using Multiple Maps in a Single SFM Session"" desc=""This video shows how to use 2 different maps in 2 Shots in a single SFM Session."" link=""https://www.youtube.com/watch?v=wKzuVZ5Bvrc"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Creating Animated Wings"" desc=""A tutorial on how to create the animated wings"" link=""https://www.youtube.com/watch?v=ddN-fKG6UKk"" /]","[author name=""kungfubellydancer"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Slow Motion tutorial"" desc=""A tutorial on how to create slow Motion"" link=""https://www.youtube.com/watch?v=qFahglGnGMA"" /]","[author name=""Envaldig"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Ultimate Guide - Making Good Videos Great"" desc=""In this guide video I'll show you how to give your Source Filmmaker videos an almost film like quality."" link=""https://www.youtube.com/watch?v=cyq3YYGALUY"" /]","[author name=""MrLogic"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Motion Blur tutorial"" desc=""In this guide video I'll show you how to add motion blur"" link=""https://www.youtube.com/watch?v=huVsmBuKuX8"" /]","[author name=""ProfessorOleander"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""lip syncing tutorial for Source Film Maker"" desc=""lip syncing tutorial for Source Film Maker"" link=""https://www.youtube.com/watch?v=EkqAY_xbyho"" /]","[author name=""A Box Of Noobs"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Team Fortress 2 phoneme table reference"" desc=""nifty reference table of facial poses"" link=""https://www.youtube.com/watch?v=trLGJOsA-MQ"" /]","[author name=""MaxOfS2D"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Lights, lights, and lights."" desc=""This mainly involves the 3-point-lighting technique"" link=""https://www.youtube.com/watch?v=7aU4h1AS4C8"" /]","[author name=""zeflyingmuppet"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to make first person Movies"" desc=""This shows you how to make a first person movie in SFM."" link=""https://www.youtube.com/watch?v=06ONTcogT4s"" /]","[author name=""mytube363"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""The Basics Of Making A Poster"" desc=""The Basics Of Making A Poster in SFM"" link=""https://www.youtube.com/watch?v=R0gRTm3ruWY"" /]","[author name=""9joao6"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial #2: Cinematography"" desc=""Explains Cinematography"" link=""https://www.youtube.com/watch?v=FlXSm7XSvrA"" /]","[author name=""Kartoffel"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Moving Cameras (The VERY Basics - Part2)"" desc=""In this video we look at a camera that has an animation set and manipulate that. We also look at giving the camera an actual animation."" link=""https://www.youtube.com/watch?v=bIi34xf-Vao"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Moving Cameras (The VERY Basics - Part3)"" desc=""In this tutorial we are going to use one shot, one camera and create an animation set for the camera. "" link=""https://www.youtube.com/watch?v=jL7A5mfPF6s"" /]","[author name=""Pte Jack"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Line of Action"" desc=""Explanation of the Line of Action"" link=""https://www.youtube.com/watch?v=j-Uf-lsH_AQ"" /]","[author name=""Zachariah Scott"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Easy Cloaking in SFM"" desc=""Explanation of the Line of Action"" link=""https://www.youtube.com/watch?v=onLdAk_c-Oo"" download_link=""https://mega.nz/#F!gYwDwRgB!B-H6RgZHiR-dQTAQIEUv1w"" /]","[author name=""JP Neufeld"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Source Filmmaker Tips and Tricks 2: Advanced Lighting Techniques"" desc=""tips and tricks for lighting in SFM"" link=""https://www.youtube.com/watch?v=REiskA9omMk"" /]","[author name=""Herostrain"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
