Name / Description,"<img src=""https://s5.postimg.cc/gn6oq7t3b/g_cont.png"" width=""20"" height=""20"" title=""Game Tutorial Relates to!"">",Src / Author
"[tut_desc name=""Swing Doors (121)"" desc=""This is a tutorial showing how to make swing doors."" link=""http://web.archive.org/web/20150207072301/http://www.halfwit-2.com/?page=tutorials&amp;id=121"" download_link=""https://mega.nz/#F!EIIXlRzA!roVIhsN4b33RzF23BIYhKQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Moving Lasers Pt 2 (137)"" desc=""This is the second tutorial on moving lasers. In this one the laser is in a round tunnel, it moves back and forward through the tunnel and revolves at the same time."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=137"" download_link=""https://mega.nz/#F!MIBTxKjY!w8paBK3wECK3-q4YSwG37w"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Placing a Sun in your map (138)"" desc=""Looks at both way of putting a sun (env_sun) into your map."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=138"" download_link=""https://mega.nz/#F!EdQ01TZK!2UiNzovrLloq3Ks-iIDXmQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Escalator by Bud Doug Lee (139)"" desc=""Shows how to make an escalator using the func_tracktrain."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=139"" download_link=""https://mega.nz/#F!wYoDAJLC!VB12lGMB3QEje6KV0qHxCQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Revolving Doors (140)"" desc=""This shows how to build a Revolving Door. The tutorial will cover making a plain door; a door with glass in, and a door with breakable glass in."" link=""http://web.archive.org/web/20141109174101/http://www.halfwit-2.com/?page=tutorials&amp;id=140"" download_link=""https://mega.nz/#F!FRQXSLTC!xhEbpkVCUaRkwt-XagWe4w"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""The Core from Ep1 - by Maloof? (167)"" desc=""This tutorial by Maloof?/Superbacon of the Facepunch Forums, covers the placement and basic animation of the Citadel Core from Halflife-2: Episode 1."" link=""http://web.archive.org/web/20150207094446/http://www.halfwit-2.com/?page=tutorials&amp;id=167"" download_link=""https://mega.nz/#F!hIB3xapR!JSbJETSk3oetMZpP1tjrzg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Energy Ball Launcher by Bud Doug Lee (166)"" desc=""Based on a VMF supplied by Bud Doug Lee this shows how to set up an active Energy Ball launcher and trap for PORTAL."" link=""http://web.archive.org/web/20150207130150/http://www.halfwit-2.com/?page=tutorials&amp;id=166"" download_link=""https://mega.nz/#F!xJAxQICT!VDZ0Dtts_ZTjT-stQK7Zxg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Headcrab Canisters by Chrome (165)"" desc="" this shows how to make the headcrab canisters that crash in from the sky and disgorge a number of headcrabs."" link=""http://web.archive.org/web/20150207064923/http://www.halfwit-2.com/?page=tutorials&amp;id=165"" download_link=""https://mega.nz/#F!AIQ2GBhQ!nobq3w_b94owMrqmJ6EHpQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Zipline (163)"" desc=""The tutorial is one way of making a zipline."" link=""http://web.archive.org/web/20141006045423/http://www.halfwit-2.com/?page=tutorials&amp;id=163"" download_link=""https://mega.nz/#F!kEwFmKhI!ixehkhrnzVVlnMN63mwwtw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Emancipation Grill or Cleanser Portal by Dinonid (156)"" desc=""This is another PORTAL tutorial. This shows how to make the 'Emancipation Grill' or Portal Cleanser, that removes the useful boxes, when you walk through."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=156"" download_link=""https://mega.nz/#F!hBBV3JpK!sdN1SMfwgtQ8TWmDs7dgpw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Zombie Slump Rise (155)"" desc=""This one shows how to create the Zombie lying on the floor who gets up when you appear, 'Zombie Slumprise' I think."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=155"" download_link=""https://mega.nz/#F!VRRDjYKa!rtqKVZcDMb9ShyZipkLPKA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Curved Pipes using Displacements by Nicadeamas (154)"" desc=""Shows how to make an angled pipe using displacements."" link=""http://web.archive.org/web/20080622045744/http://www.halfwit-2.com/?page=tutorials&amp;id=154"" download_link=""https://mega.nz/#F!hYh3CIqI!tsGxdShmdp54QOiC3vZ6uw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Point_viewcontrol Part 2 (120)"" desc=""This is a revision (April 2009) of the original tutorial which turned out inaccurate either because I'm dumb, or because of a change in the SDK. It's an addition to the tutorial (53) on the Point_viewcontrol entity."" link=""http://web.archive.org/web/20150207132513/http://www.halfwit-2.com/?page=tutorials&amp;id=120"" download_link=""https://mega.nz/#F!VdBCUDyQ!jhufPg837fYodYI2z25Bzw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Stalker by Terrenteller (153)"" desc=""This tutorial by Terrenteller shows how to spawn an npc_stalker by a button. The stalker walks across the room then disappears."" link=""http://web.archive.org/web/20140517212055/http://www.halfwit-2.com/?page=tutorials&amp;id=153"" download_link=""https://mega.nz/#F!cE5RSICY!a69FIqph7AdTBpurh85RwQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Dropship transports and drops an APC vehicle (151)"" desc=""This tutorial shows how to make an npc_combinedropship carry and drop off an npc_vehicle_apc."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=151"" download_link=""https://mega.nz/#F!EAwAVIzA!4iAzM_3f65aM8-7m-mvAyw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Trigger_Wind (150)"" desc=""Illustrates a use of the trigger_wind entity. The VMF has a simple set up some containers on a table and a cardboard box are blown by a gust of wind."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=150"" download_link=""https://mega.nz/#F!8d5yXbpZ!MrpiZ_Ct650UY83V8c35QQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Patrolling Scanner (149)"" desc=""This shows how to make a npc_c scanner on the same path patrol endlessly."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=149"" download_link=""https://mega.nz/#F!hEIF2Rqa!G5Mu1sBUwDDzk3-nnRcOSQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Info_Node_Link (148)"" desc=""This is a tutorial illustrating a use of the info_node_link. An entity that has a link to another info_nodethat can be turned on and off."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=148"" download_link=""https://mega.nz/#F!QI5nRQqZ!556LU-4bCkoxGm4HSPkUHA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Citizen guards area against Player by qwerty (147)"" desc=""This was put together by qwerty who was trying to find a way to make the Citizen act like a metrocop guarding an area (ai_goal_police)."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=147"" download_link=""https://mega.nz/#F!Zd5yFJaR!x1U6KBdyWMh2_dvPI-aZ2w"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Paste Special by Bud Doug Lee (146)"" desc=""This example demonstrates how to build a 21 floor spiral staircase using the Paste Special function."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=146"" download_link=""https://mega.nz/#F!9IoEnTaQ!BZM3TfPo5V52u3NwKPYpvw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Watery Death (141)"" desc=""This shows how to construct a water area that kills the player. Obvious example is from Lost Coast - where if you venture into the water you see all these white leeches and you die fairly quickly."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=141"" download_link=""https://mega.nz/#F!5RhEXaKQ!Lr3nKMcLzWKGnPxQILddVQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Relative Lighting by Bud Doug Lee (152)"" desc=""This is an example using the undocumented info_lighting_relative entity. Its primary use seems to be to light a prop_dynamic or prop_physics in a situation where a normal lighting source will not fit, or where a special lighting effect is desired."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=152"" download_link=""https://mega.nz/#F!YQgkBDoJ!7e731f2GppMwQT2B1YnIbg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Strider Crouch-walking (119)"" desc=""This is another tutorial about ncp_strider. It will cover crouching and crouch/walking under things. This was difficult to get to work, but the important issue seems to be make sure there is enough space all around the strider."" link=""http://web.archive.org/web/20150207131656/http://www.halfwit-2.com/?page=tutorials&amp;id=119"" download_link=""https://mega.nz/#F!1VpTnJAI!eCcAafcE7NkAGg0T3ewzSQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Got Props?"" desc=""The most common reason for props not showing up in the game"" link=""https://web.archive.org/web/20070807195620/http://collective.valve-erc.com/index.php?doc=1108501549-24170000"" /]",[hl2],"[author name=""Yesukai"" alt=""verc"" img=""https://i.postimg.cc/rsHbgHVc/verc-author.png"" /]"
"[tut_desc name=""Strider Walking (117)"" desc=""This is a tutorial about ncp_strider . It will cover walking."" link=""http://web.archive.org/web/20150219221231/http://www.halfwit-2.com/?page=tutorials&amp;id=117"" download_link=""https://mega.nz/#F!Ed43GIaI!ulgNwCd5W-UNMpIeL3kVNA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Soundscape List (from Bornstein and Wise)"" desc=""This is a list of soundscapes for some Source Games"" link=""http://web.archive.org/web/20060719111055/http://www.halfwit-2.com/?page=resources&amp;action=view&amp;item=3"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Looking at Non_Playable Buildings - MiniTut"" desc=""a tutorial on how buildings that are not accessible to the player, but form an essential part of maps, were made, and were able to look so realistic. "" link=""http://web.archive.org/web/20060721003647/http://halfwit-2.com/?page=resources&amp;action=view&amp;item=12&amp;PHPSESSID=d50bbc8e15612551d0eb10d5f6efb683"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Snow (118)"" desc=""This is a simple tutorial; how to make it snow. The standard brush env_precipitation does not really work, everything in it looks like rain. However env_embers is a good substitute."" link=""http://web.archive.org/web/20150207091448/http://www.halfwit-2.com/?page=tutorials&amp;id=118"" download_link=""https://mega.nz/#F!5Z4VgT4J!oltySqg97yaGuUVEhpPlNQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Env_Soundscape by Mynameisme  (96)"" desc=""This is a tutorial on the env_soundscape entity, written by Mynameisme. It shows how to put in two different soundscapes and how they work in changing from one to another."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=96&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!AIQSRZ5D!lNo8j7QFiDObYy6uZdweXA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Faceposer Video Tutorial (Pt2) by Meathead  (95)"" desc=""Second Video tutorial showing how to get your creations into Half-Life2 by means of a logic_choreograpphed_scene."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=95&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!9Q4UjbqQ!O48G7Wk5Il7GMNk3slyU_g"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Faceposer Video Tutorial (Pt1) by Meathead  (94)"" desc=""This tutorial shows how to insert your own .wav file and get a model (GMan in this case) to mouth what you have recorded."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=94&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!JYQABTJZ!rY-Lv3lHM-IldUMLCV2M2g"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Real Lift/Elevator (Eli's Lab)  (93)"" desc=""This is a tutorial on how to make a 'real' lift/elevator. This is the prop_dynamic model lift seen throughout the HL2 game, primarily in Eli's Lab. "" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=93&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!QJo0hJ6S!_nDrdRJy7RO9w0QyplACkA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Combine Shield"" desc=""An intermediate tutorial, it will try to give as much step by step as possible, but assumes you have Basic knowledge like making a room, using an info_player_start, and putting in a light entity."" link=""http://web.archive.org/web/20080526134834/http://www.halfwit-2.com/?page=workshop&amp;id=1"" download_link=""https://mega.nz/#F!9IggBSrS!D36Wo0somj-yYIgN5cBxGQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Logic Choreographed Scene (92)"" desc=""This is a tutorial is the first on the logic_choreographed_scene."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=92&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!NNhTCJKL!mgWXLVgV_QKr48V7x-avLQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Scripted Sequence - Cops jump down. (90)"" desc="" It shows how to get npc_metropolice to jump down off walls. (Level d1_canals_01a for example). "" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=90&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d751226655"" download_link=""https://mega.nz/#F!1I5xGSqT!Bqp58leGG7Ekz5L162-fQQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Env_Fog_Controller by Zyx (89)"" desc=""Draws a basic outside area with trees and fog, and suggests a couple of good sky and light environment combinations to get a good effect. "" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=89&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!hAg0gADa!QxxwUip6SoybMbxMIItJ1A"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""ai_relationship (88)"" desc=""This is a tutorial on the ai_relationship entity. It will emerge in parts as I experiment with what works and what doesn't. In this tutorial we will look at how to get the npc_combine_s to ignore the player. "" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=88&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!EYBynBJQ!Lk-VWaXE97iHM-Uo_nvHFQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Breakable Padlock (87)"" desc=""This tutorial shows how to make a breakable padlock, enabling access to a locked/padlocked area. This is the promised extension to the env_steam tutorial ( No: 51) and uses that VMF."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=87&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!kcgCQRYS!YnJlH2UDS0Q9k-BBwOrPDg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Ai_Goal_police (86)"" desc=""This is a basic tutorial about the ai_goal_police . This is basically an entity that when triggered forces a named npc_metropolice to guard a particular area in your map."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=86&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!REBnSDiB!E91OELcz1ZeVxi93dlNiPA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Trigger_changelevel (85)"" desc=""This tutorial shows the basic steps to change from one map to another (level change)in the game."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=85&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!wA5yxBrb!b5hlotfT91-_xwQcw7gRmg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""AI-goal_follow (84)"" desc=""This Tutorial covers some very basic stuff about env_global specifically the effect of the Gordon Pre-criminal setting in relation to NPC_Citizens following or not following the player."" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=84&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!cN4i0SJA!vUfMu9ksJnWQPQGEu7b3Zw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Key to the door (91)"" desc=""This is a tutorial showing two ways how to make a door that stays locked until the player has a 'key' to unlock it. Can be used with any sort of door. This tutorial will use a func_door , a func_rotating_door .  "" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=91&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!EFoxEbJa!j-IvDz6qj29rA4cHue6fJg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Tunnels made with displacements by Zyx (98)"" desc=""how I made the tunnels in my map"" link=""http://web.archive.org/web/20080622045759/http://www.halfwit-2.com/?page=tutorials&amp;id=98"" download_link=""https://mega.nz/#F!YMRxWDhS!z_yxq2fdCmM1DPeeeTB7BQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Falloff Distances Keyvalue in the Light Entity (97)"" desc=""This is a small tutorial demo, showing how to use the 50 percent falloff distance and 0 percent falloff distance in the light and light_spot entities. "" link=""http://web.archive.org/web/20060624201145/http://www.halfwit-2.com/?page=tutorials&amp;id=97&amp;PHPSESSID=09c34bedeea9a306d3cf8e9d75122665"" download_link=""https://mega.nz/#F!ZR5XWTwR!f2IYSfE7QAkAj-TCsFyLrg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""3d Skybox (100)"" desc=""An intermediate tutorial, it will try to give as much step by step as possible, but assumes you have Basic knowledge like making a room, placing entities and texturing.  "" link=""http://web.archive.org/web/20150530004036/http://www.halfwit-2.com/?page=tutorials&amp;id=100"" download_link=""https://mega.nz/#F!MFhWHYZB!wHCi1aWFeOGMJOvpbd-9AA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Strider Weapons by YoMother (116)"" desc=""This is a basic tutorial about how to get the Strider to fire the minigun and the cannon. The set up is straightforward, just a bit specialised for the demonstration VMF"" link=""http://web.archive.org/web/20141006185734/http://www.halfwit-2.com/?page=tutorials&amp;id=116"" download_link=""https://mega.nz/#F!Ed43GIaI!ulgNwCd5W-UNMpIeL3kVNA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Trigger Push (115)"" desc=""This is an illustration of some of the things you can do with Trigger_push. Most of what you need to know is in the VMF as you can experience the effects there."" link=""http://web.archive.org/web/20150207075003/http://www.halfwit-2.com/?page=tutorials&amp;id=115"" download_link=""https://mega.nz/#F!AAYQiLpS!rqSk3wL9EWMa6hDXGOAbXw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Env_Screenoverlay (114)"" desc=""This tutorial will explore how to use the env_screenoverlay entity. This is used in the intro to HL2 with G-Man musing about calling on Gordon again. The tutorial covers just the basic stuff about how to make it work. "" link=""http://web.archive.org/web/20150207130545/http://www.halfwit-2.com/?page=tutorials&amp;id=114"" download_link=""https://mega.nz/#F!IcA2GBwY!SOg5L08KeSr90KzTuwW2QA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Mapping Theory by Stadric (99)"" desc=""This is part of a series of tutorials on making better maps through simple techniques. This isn't about performance, this is about style, read another tutorial to get higher frame rates. "" link=""http://web.archive.org/web/20140715104147/http://www.halfwit-2.com/?page=tutorials&amp;id=99"" download_link=""https://mega.nz/#F!BVZClYzC!2rK-ycl-7jt-75EmlZJL_Q"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Gravity (112)"" desc=""This is a basic tutorial on how the Gravity function works. Put simply, to change the gravity the player must walk through a trigger_gravity brush."" link=""http://web.archive.org/web/20150207093205/http://www.halfwit-2.com/?page=tutorials&amp;id=112"" download_link=""https://mega.nz/#F!4ApiUQ7D!qWGh3j3ZuHK_g7q3CY6EHg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Exploding Gaspumps (111)"" desc=""how to set up the exploding Gaspumps found in one of the coast levels."" link=""http://web.archive.org/web/20150207145435/http://www.halfwit-2.com/?page=tutorials&amp;id=111"" download_link=""https://mega.nz/#F!ZchTnKKI!frQ2w1RaR0-EKdiSy6cZiw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Moving Ladder (110)"" desc=""This tutorial was written in response to a query on the Chatbear forum. Shadowofamn wanted to know how to make a ladder, like a fire escape, that slides down to ground level so you can use it."" link=""http://web.archive.org/web/20150207074256/http://www.halfwit-2.com/?page=tutorials&amp;id=110"" download_link=""https://mega.nz/#F!URxBwTxC!2kQaSRa6EgUGc6GJON4hCw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Cop kicks door open (109)"" desc=""I put a vmf in the 'Workshop' covering a few ways of making a cop kick down a door, but they were hacks really, so this is the real thing."" link=""http://web.archive.org/web/20150207142111/http://www.halfwit-2.com/?page=tutorials&amp;id=109"" download_link=""https://mega.nz/#F!dVAUkaBZ!9p8QSx3xJiqd80vNweOWKA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Garage Door (113)"" desc=""This tutorial shows how to build a garage door that opens up and over."" link=""http://web.archive.org/web/20150207123125/http://www.halfwit-2.com/?page=tutorials&amp;id=113"" download_link=""https://mega.nz/#F!wZRgBZrY!3DI3rs7C_npt4r59oxZlvg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Zombie Breaks out of a cupboard (107)"" desc=""In this and the last tutorial, I have tried to show how to set up a zombie breaking through walls: out of a cupboard and through metal panels "" link=""http://web.archive.org/web/20150207062428/http://www.halfwit-2.com/?page=tutorials&amp;id=107"" download_link=""https://mega.nz/#F!pRpxCKSC!39s_lu2hqXtb24QSwmgs1A"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Zombie breaks through walls (106)"" desc=""How to set up a zombie breaking through a wall, out of a cupboard and through metal panels (a bit like in the early coast level). I have tried to show a few ways of doing it using, and in the process illustrate a couple of ways of blowing up walls."" link=""http://web.archive.org/web/20141007110300/http://www.halfwit-2.com/?page=tutorials&amp;id=106"" download_link=""https://mega.nz/#F!4RoSnDIK!moGejsAQ4N98hY85oJMLyw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
